GEOID,year,name,parent-location,population,poverty-rate,renter-occupied-households,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,eviction-filings,evictions,eviction-rate,eviction-filing-rate,low-flag,imputed,subbed
24001000800,2007,8,"Allegany County, Maryland",1762.97,15.07,406.0,28.71,652.0,30765.0,79000.0,24.4,87.18,7.15,0.0,0.0,5.45,0.0,0.23,0.0,6.0,0.0,0.0,1.48,1,0,0
24001000800,2008,8,"Allegany County, Maryland",1762.97,15.07,406.0,28.71,652.0,30765.0,79000.0,24.4,87.18,7.15,0.0,0.0,5.45,0.0,0.23,0.0,6.0,0.0,0.0,1.48,1,0,0
24001000800,2009,8,"Allegany County, Maryland",1762.97,15.07,406.0,28.71,652.0,30765.0,79000.0,24.4,87.18,7.15,0.0,0.0,5.45,0.0,0.23,0.0,9.0,0.0,0.0,2.22,1,0,0
24001000800,2010,8,"Allegany County, Maryland",2213.0,23.94,406.0,44.91,708.0,30128.0,81400.0,32.9,91.23,4.74,0.72,0.18,0.32,0.0,2.76,0.05,6.0,0.0,0.0,1.48,1,0,0
24001000800,2011,8,"Allegany County, Maryland",2257.0,37.7,408.0,44.79,631.0,28073.0,67800.0,36.2,85.95,3.23,3.46,0.31,0.44,0.0,6.11,0.49,4.0,0.0,0.0,0.98,1,0,0
24001000800,2012,8,"Allegany County, Maryland",2257.0,37.7,411.0,44.79,631.0,28073.0,67800.0,36.2,85.95,3.23,3.46,0.31,0.44,0.0,6.11,0.49,3.0,0.0,0.0,0.73,1,0,0
24001000800,2013,8,"Allegany County, Maryland",2257.0,37.7,413.0,44.79,631.0,28073.0,67800.0,36.2,85.95,3.23,3.46,0.31,0.44,0.0,6.11,0.49,4.0,0.0,0.0,0.97,1,0,0
24001000800,2014,8,"Allegany County, Maryland",2257.0,37.7,415.0,44.79,631.0,28073.0,67800.0,36.2,85.95,3.23,3.46,0.31,0.44,0.0,6.11,0.49,4.0,0.0,0.0,0.96,1,0,0
24001000800,2015,8,"Allegany County, Maryland",2257.0,37.7,418.0,44.79,631.0,28073.0,67800.0,36.2,85.95,3.23,3.46,0.31,0.44,0.0,6.11,0.49,,,,,0,0,0
24001000800,2016,8,"Allegany County, Maryland",2257.0,37.7,420.0,44.79,631.0,28073.0,67800.0,36.2,85.95,3.23,3.46,0.31,0.44,0.0,6.11,0.49,,,,,0,0,0
24001001000,2000,10,"Allegany County, Maryland",2810.0,24.7,806.0,59.18,341.0,22238.0,41700.0,24.2,92.1,5.55,0.96,0.46,0.21,0.0,0.6,0.11,1.0,1.0,0.12,0.12,1,0,0
24001001000,2001,10,"Allegany County, Maryland",2810.0,24.7,796.0,59.18,341.0,22238.0,41700.0,24.2,92.1,5.55,0.96,0.46,0.21,0.0,0.6,0.11,0.0,0.0,0.0,0.0,1,0,0
24001001000,2002,10,"Allegany County, Maryland",2810.0,24.7,786.0,59.18,341.0,22238.0,41700.0,24.2,92.1,5.55,0.96,0.46,0.21,0.0,0.6,0.11,0.0,0.0,0.0,0.0,1,0,0
24001001000,2003,10,"Allegany County, Maryland",2810.0,24.7,776.0,59.18,341.0,22238.0,41700.0,24.2,92.1,5.55,0.96,0.46,0.21,0.0,0.6,0.11,2.0,1.0,0.13,0.26,1,0,0
24001001000,2004,10,"Allegany County, Maryland",2810.0,24.7,766.0,59.18,341.0,22238.0,41700.0,24.2,92.1,5.55,0.96,0.46,0.21,0.0,0.6,0.11,0.0,0.0,0.0,0.0,1,0,0
24001001000,2005,10,"Allegany County, Maryland",2554.0,23.36,757.0,58.95,445.0,19028.0,70600.0,34.7,94.05,4.7,0.31,0.0,0.0,0.0,0.94,0.0,3.0,0.0,0.0,0.4,1,0,0
24001001000,2006,10,"Allegany County, Maryland",2554.0,23.36,747.0,58.95,445.0,19028.0,70600.0,34.7,94.05,4.7,0.31,0.0,0.0,0.0,0.94,0.0,6.0,0.0,0.0,0.8,1,0,0
24001001000,2007,10,"Allegany County, Maryland",2554.0,23.36,737.0,58.95,445.0,19028.0,70600.0,34.7,94.05,4.7,0.31,0.0,0.0,0.0,0.94,0.0,4.0,1.0,0.14,0.54,1,0,0
24001001000,2008,10,"Allegany County, Maryland",2554.0,23.36,727.0,58.95,445.0,19028.0,70600.0,34.7,94.05,4.7,0.31,0.0,0.0,0.0,0.94,0.0,3.0,0.0,0.0,0.41,1,0,0
24001001000,2009,10,"Allegany County, Maryland",2554.0,23.36,717.0,58.95,445.0,19028.0,70600.0,34.7,94.05,4.7,0.31,0.0,0.0,0.0,0.94,0.0,3.0,2.0,0.28,0.42,1,0,0
24001001000,2010,10,"Allegany County, Maryland",2547.0,14.0,707.0,58.53,466.0,24558.0,77500.0,27.0,87.2,6.28,1.77,0.27,0.39,0.24,3.77,0.08,8.0,4.0,0.57,1.13,1,0,0
24001001000,2011,10,"Allegany County, Maryland",2457.0,4.9,707.0,58.76,448.0,24497.0,74900.0,29.8,89.66,5.98,3.22,0.16,0.69,0.0,0.28,0.0,4.0,1.0,0.14,0.57,1,0,0
24001001000,2012,10,"Allegany County, Maryland",2457.0,4.9,707.0,58.76,448.0,24497.0,74900.0,29.8,89.66,5.98,3.22,0.16,0.69,0.0,0.28,0.0,6.0,2.0,0.28,0.85,1,0,0
24001001000,2013,10,"Allegany County, Maryland",2457.0,4.9,708.0,58.76,448.0,24497.0,74900.0,29.8,89.66,5.98,3.22,0.16,0.69,0.0,0.28,0.0,3.0,1.0,0.14,0.42,1,0,0
24001001000,2014,10,"Allegany County, Maryland",2457.0,4.9,708.0,58.76,448.0,24497.0,74900.0,29.8,89.66,5.98,3.22,0.16,0.69,0.0,0.28,0.0,6.0,0.0,0.0,0.85,1,0,0
24001001000,2015,10,"Allegany County, Maryland",2457.0,4.9,708.0,58.76,448.0,24497.0,74900.0,29.8,89.66,5.98,3.22,0.16,0.69,0.0,0.28,0.0,,,,,0,0,0
24001001000,2016,10,"Allegany County, Maryland",2457.0,4.9,708.0,58.76,448.0,24497.0,74900.0,29.8,89.66,5.98,3.22,0.16,0.69,0.0,0.28,0.0,,,,,0,0,0
24001001100,2000,11,"Allegany County, Maryland",1609.0,18.13,459.0,58.25,358.0,25034.0,66900.0,22.9,89.75,7.02,0.87,0.19,0.62,0.25,0.99,0.31,0.0,0.0,0.0,0.0,1,0,0
24001001100,2001,11,"Allegany County, Maryland",1609.0,18.13,468.0,58.25,358.0,25034.0,66900.0,22.9,89.75,7.02,0.87,0.19,0.62,0.25,0.99,0.31,2.0,0.0,0.0,0.43,1,0,0
24001001100,2002,11,"Allegany County, Maryland",1609.0,18.13,476.0,58.25,358.0,25034.0,66900.0,22.9,89.75,7.02,0.87,0.19,0.62,0.25,0.99,0.31,0.0,0.0,0.0,0.0,1,0,0
24001001100,2003,11,"Allegany County, Maryland",1609.0,18.13,485.0,58.25,358.0,25034.0,66900.0,22.9,89.75,7.02,0.87,0.19,0.62,0.25,0.99,0.31,0.0,0.0,0.0,0.0,1,0,0
24001001100,2004,11,"Allegany County, Maryland",1609.0,18.13,493.0,58.25,358.0,25034.0,66900.0,22.9,89.75,7.02,0.87,0.19,0.62,0.25,0.99,0.31,1.0,0.0,0.0,0.2,1,0,0
24001001100,2005,11,"Allegany County, Maryland",1621.0,14.4,502.0,58.62,636.0,31818.0,106000.0,27.3,89.51,6.85,2.47,0.43,0.0,0.0,0.74,0.0,1.0,0.0,0.0,0.2,1,0,0
24001001100,2006,11,"Allegany County, Maryland",1621.0,14.4,511.0,58.62,636.0,31818.0,106000.0,27.3,89.51,6.85,2.47,0.43,0.0,0.0,0.74,0.0,3.0,0.0,0.0,0.59,1,0,0
24001001100,2007,11,"Allegany County, Maryland",1621.0,14.4,519.0,58.62,636.0,31818.0,106000.0,27.3,89.51,6.85,2.47,0.43,0.0,0.0,0.74,0.0,1.0,0.0,0.0,0.19,1,0,0
24001001100,2008,11,"Allegany County, Maryland",1621.0,14.4,528.0,58.62,636.0,31818.0,106000.0,27.3,89.51,6.85,2.47,0.43,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,1,0,0
24001001100,2009,11,"Allegany County, Maryland",1621.0,14.4,536.0,58.62,636.0,31818.0,106000.0,27.3,89.51,6.85,2.47,0.43,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,1,0,0
24001001100,2010,11,"Allegany County, Maryland",1493.0,17.16,545.0,66.46,569.0,30273.0,123600.0,30.4,91.56,4.69,1.07,0.0,0.74,0.0,1.94,0.0,2.0,0.0,0.0,0.37,1,0,0
24001001100,2011,11,"Allegany County, Maryland",1481.0,3.18,542.0,66.75,610.0,37727.0,113800.0,22.5,92.03,5.6,0.0,0.41,0.61,0.0,1.35,0.0,3.0,0.0,0.0,0.55,1,0,0
24001001100,2012,11,"Allegany County, Maryland",1481.0,3.18,539.0,66.75,610.0,37727.0,113800.0,22.5,92.03,5.6,0.0,0.41,0.61,0.0,1.35,0.0,3.0,0.0,0.0,0.56,1,0,0
24001001100,2013,11,"Allegany County, Maryland",1481.0,3.18,536.0,66.75,610.0,37727.0,113800.0,22.5,92.03,5.6,0.0,0.41,0.61,0.0,1.35,0.0,1.0,0.0,0.0,0.19,1,0,0
24001001100,2014,11,"Allegany County, Maryland",1481.0,3.18,533.0,66.75,610.0,37727.0,113800.0,22.5,92.03,5.6,0.0,0.41,0.61,0.0,1.35,0.0,2.0,0.0,0.0,0.38,1,0,0
24001001100,2015,11,"Allegany County, Maryland",1481.0,3.18,530.0,66.75,610.0,37727.0,113800.0,22.5,92.03,5.6,0.0,0.41,0.61,0.0,1.35,0.0,,,,,0,0,0
24001001100,2016,11,"Allegany County, Maryland",1481.0,3.18,527.0,66.75,610.0,37727.0,113800.0,22.5,92.03,5.6,0.0,0.41,0.61,0.0,1.35,0.0,,,,,0,0,0
24001001200,2000,12,"Allegany County, Maryland",3240.0,7.41,338.0,24.98,470.0,40305.0,92500.0,18.7,91.36,3.09,0.96,0.22,3.18,0.0,1.11,0.09,0.0,0.0,0.0,0.0,1,0,0
24001001200,2001,12,"Allegany County, Maryland",3240.0,7.41,338.0,24.98,470.0,40305.0,92500.0,18.7,91.36,3.09,0.96,0.22,3.18,0.0,1.11,0.09,2.0,1.0,0.3,0.59,1,0,0
24001001200,2002,12,"Allegany County, Maryland",3240.0,7.41,338.0,24.98,470.0,40305.0,92500.0,18.7,91.36,3.09,0.96,0.22,3.18,0.0,1.11,0.09,1.0,1.0,0.3,0.3,1,0,0
24001001200,2003,12,"Allegany County, Maryland",3240.0,7.41,338.0,24.98,470.0,40305.0,92500.0,18.7,91.36,3.09,0.96,0.22,3.18,0.0,1.11,0.09,0.0,0.0,0.0,0.0,1,0,0
24001001200,2004,12,"Allegany County, Maryland",3240.0,7.41,338.0,24.98,470.0,40305.0,92500.0,18.7,91.36,3.09,0.96,0.22,3.18,0.0,1.11,0.09,0.0,0.0,0.0,0.0,1,0,0
24001001200,2005,12,"Allegany County, Maryland",3274.0,6.21,338.0,19.93,752.0,48015.0,147400.0,24.4,92.43,4.22,1.13,0.0,1.13,0.0,1.1,0.0,1.0,0.0,0.0,0.3,1,0,0
24001001200,2006,12,"Allegany County, Maryland",3274.0,6.21,337.0,19.93,752.0,48015.0,147400.0,24.4,92.43,4.22,1.13,0.0,1.13,0.0,1.1,0.0,2.0,0.0,0.0,0.59,1,0,0
24001001200,2007,12,"Allegany County, Maryland",3274.0,6.21,337.0,19.93,752.0,48015.0,147400.0,24.4,92.43,4.22,1.13,0.0,1.13,0.0,1.1,0.0,0.0,0.0,0.0,0.0,1,0,0
24001001200,2008,12,"Allegany County, Maryland",3274.0,6.21,337.0,19.93,752.0,48015.0,147400.0,24.4,92.43,4.22,1.13,0.0,1.13,0.0,1.1,0.0,0.0,0.0,0.0,0.0,1,0,0
24001001200,2009,12,"Allegany County, Maryland",3274.0,6.21,337.0,19.93,752.0,48015.0,147400.0,24.4,92.43,4.22,1.13,0.0,1.13,0.0,1.1,0.0,1.0,0.0,0.0,0.3,1,0,0
24001001200,2010,12,"Allegany County, Maryland",3164.0,4.2,337.0,25.32,861.0,63885.0,141700.0,24.0,88.27,4.2,1.86,0.06,3.13,0.09,2.21,0.16,0.0,0.0,0.0,0.0,1,0,0
24001001200,2011,12,"Allegany County, Maryland",3133.0,5.35,344.0,24.81,765.0,66122.0,173300.0,26.7,88.61,4.05,0.26,0.0,3.77,0.0,3.32,0.0,3.0,0.0,0.0,0.87,1,0,0
24001001200,2012,12,"Allegany County, Maryland",3133.0,5.35,351.0,24.81,765.0,66122.0,173300.0,26.7,88.61,4.05,0.26,0.0,3.77,0.0,3.32,0.0,1.0,0.0,0.0,0.28,1,0,0
24001001200,2013,12,"Allegany County, Maryland",3133.0,5.35,358.0,24.81,765.0,66122.0,173300.0,26.7,88.61,4.05,0.26,0.0,3.77,0.0,3.32,0.0,1.0,0.0,0.0,0.28,1,0,0
24001001200,2014,12,"Allegany County, Maryland",3133.0,5.35,365.0,24.81,765.0,66122.0,173300.0,26.7,88.61,4.05,0.26,0.0,3.77,0.0,3.32,0.0,0.0,0.0,0.0,0.0,1,0,0
24001001200,2015,12,"Allegany County, Maryland",3133.0,5.35,372.0,24.81,765.0,66122.0,173300.0,26.7,88.61,4.05,0.26,0.0,3.77,0.0,3.32,0.0,,,,,0,0,0
24001001200,2016,12,"Allegany County, Maryland",3133.0,5.35,379.0,24.81,765.0,66122.0,173300.0,26.7,88.61,4.05,0.26,0.0,3.77,0.0,3.32,0.0,,,,,0,0,0
24001001300,2000,13,"Allegany County, Maryland",3678.0,8.95,232.0,25.27,483.0,36083.0,66400.0,25.5,66.26,33.09,0.27,0.0,0.14,0.0,0.24,0.0,1.0,1.0,0.43,0.43,1,0,0
24001001300,2001,13,"Allegany County, Maryland",3678.0,8.95,229.0,25.27,483.0,36083.0,66400.0,25.5,66.26,33.09,0.27,0.0,0.14,0.0,0.24,0.0,0.0,0.0,0.0,0.0,1,0,0
24001001300,2002,13,"Allegany County, Maryland",3678.0,8.95,226.0,25.27,483.0,36083.0,66400.0,25.5,66.26,33.09,0.27,0.0,0.14,0.0,0.24,0.0,0.0,0.0,0.0,0.0,1,0,0
24001001300,2003,13,"Allegany County, Maryland",3678.0,8.95,223.0,25.27,483.0,36083.0,66400.0,25.5,66.26,33.09,0.27,0.0,0.14,0.0,0.24,0.0,0.0,0.0,0.0,0.0,1,0,0
24001001300,2004,13,"Allegany County, Maryland",3678.0,8.95,220.0,25.27,483.0,36083.0,66400.0,25.5,66.26,33.09,0.27,0.0,0.14,0.0,0.24,0.0,0.0,0.0,0.0,0.0,1,0,0
24001001300,2005,13,"Allegany County, Maryland",5035.0,11.33,217.0,20.32,609.0,32344.0,102800.0,42.8,58.87,36.19,1.63,1.49,0.24,0.0,1.35,0.24,0.0,0.0,0.0,0.0,1,0,0
24001001300,2006,13,"Allegany County, Maryland",5035.0,11.33,214.0,20.32,609.0,32344.0,102800.0,42.8,58.87,36.19,1.63,1.49,0.24,0.0,1.35,0.24,2.0,0.0,0.0,0.93,1,0,0
24001001300,2007,13,"Allegany County, Maryland",5035.0,11.33,211.0,20.32,609.0,32344.0,102800.0,42.8,58.87,36.19,1.63,1.49,0.24,0.0,1.35,0.24,0.0,0.0,0.0,0.0,1,0,0
24001001300,2008,13,"Allegany County, Maryland",5035.0,11.33,208.0,20.32,609.0,32344.0,102800.0,42.8,58.87,36.19,1.63,1.49,0.24,0.0,1.35,0.24,1.0,0.0,0.0,0.48,1,0,0
24001001300,2009,13,"Allegany County, Maryland",5035.0,11.33,205.0,20.32,609.0,32344.0,102800.0,42.8,58.87,36.19,1.63,1.49,0.24,0.0,1.35,0.24,1.0,0.0,0.0,0.49,1,0,0
24001001300,2010,13,"Allegany County, Maryland",5268.0,12.59,202.0,22.52,683.0,40772.0,113400.0,40.4,51.94,46.36,0.65,0.06,0.15,0.04,0.66,0.15,1.0,0.0,0.0,0.5,1,0,0
24001001300,2011,13,"Allegany County, Maryland",5201.0,10.4,206.0,27.13,718.0,44265.0,101000.0,35.0,51.87,41.13,2.52,0.33,0.0,0.0,4.15,0.0,0.0,0.0,0.0,0.0,1,0,0
24001001300,2012,13,"Allegany County, Maryland",5201.0,10.4,209.0,27.13,718.0,44265.0,101000.0,35.0,51.87,41.13,2.52,0.33,0.0,0.0,4.15,0.0,1.0,0.0,0.0,0.48,1,0,0
24001001300,2013,13,"Allegany County, Maryland",5201.0,10.4,213.0,27.13,718.0,44265.0,101000.0,35.0,51.87,41.13,2.52,0.33,0.0,0.0,4.15,0.0,0.0,0.0,0.0,0.0,1,0,0
24001001300,2014,13,"Allegany County, Maryland",5201.0,10.4,216.0,27.13,718.0,44265.0,101000.0,35.0,51.87,41.13,2.52,0.33,0.0,0.0,4.15,0.0,1.0,0.0,0.0,0.46,1,0,0
24001001300,2015,13,"Allegany County, Maryland",5201.0,10.4,220.0,27.13,718.0,44265.0,101000.0,35.0,51.87,41.13,2.52,0.33,0.0,0.0,4.15,0.0,,,,,0,0,0
24001001300,2016,13,"Allegany County, Maryland",5201.0,10.4,223.0,27.13,718.0,44265.0,101000.0,35.0,51.87,41.13,2.52,0.33,0.0,0.0,4.15,0.0,,,,,0,0,0
24001001401,2000,14.01,"Allegany County, Maryland",4099.58,6.34,242.0,14.28,425.96,40847.01,96976.09,19.21,96.63,0.86,0.61,0.02,1.29,0.0,0.56,0.02,2.0,1.0,0.41,0.82,1,0,0
24001001401,2001,14.01,"Allegany County, Maryland",4099.58,6.34,242.0,14.28,425.96,40847.01,96976.09,19.21,96.63,0.86,0.61,0.02,1.29,0.0,0.56,0.02,1.0,0.0,0.0,0.41,1,0,0
24001001401,2002,14.01,"Allegany County, Maryland",4099.58,6.34,242.0,14.28,425.96,40847.01,96976.09,19.21,96.63,0.86,0.61,0.02,1.29,0.0,0.56,0.02,1.0,0.0,0.0,0.41,1,0,0
24001001401,2003,14.01,"Allegany County, Maryland",4099.58,6.34,241.0,14.28,425.96,40847.01,96976.09,19.21,96.63,0.86,0.61,0.02,1.29,0.0,0.56,0.02,0.0,0.0,0.0,0.0,1,0,0
24001001401,2004,14.01,"Allegany County, Maryland",4099.58,6.34,241.0,14.28,425.96,40847.01,96976.09,19.21,96.63,0.86,0.61,0.02,1.29,0.0,0.56,0.02,4.0,1.0,0.42,1.66,1,0,0
24001001401,2005,14.01,"Allegany County, Maryland",3789.21,1.02,240.0,7.2,480.98,56887.37,147957.9,35.39,96.36,1.32,0.45,0.0,1.35,0.08,0.45,0.0,1.0,0.0,0.0,0.42,1,0,0
24001001401,2006,14.01,"Allegany County, Maryland",3789.21,1.02,240.0,7.2,480.98,56887.37,147957.9,35.39,96.36,1.32,0.45,0.0,1.35,0.08,0.45,0.0,3.0,1.0,0.42,1.25,1,0,0
24001001401,2007,14.01,"Allegany County, Maryland",3789.21,1.02,239.0,7.2,480.98,56887.37,147957.9,35.39,96.36,1.32,0.45,0.0,1.35,0.08,0.45,0.0,1.0,0.0,0.0,0.42,1,0,0
24001001401,2008,14.01,"Allegany County, Maryland",3789.21,1.02,239.0,7.2,480.98,56887.37,147957.9,35.39,96.36,1.32,0.45,0.0,1.35,0.08,0.45,0.0,2.0,0.0,0.0,0.84,1,0,0
24001001401,2009,14.01,"Allegany County, Maryland",3789.21,1.02,238.0,7.2,480.98,56887.37,147957.9,35.39,96.36,1.32,0.45,0.0,1.35,0.08,0.45,0.0,0.0,0.0,0.0,0.0,1,0,0
24001001401,2010,14.01,"Allegany County, Maryland",4110.0,3.37,238.0,13.58,744.0,60323.0,164200.0,38.2,95.45,0.83,0.9,0.1,1.7,0.0,0.97,0.05,1.0,0.0,0.0,0.42,1,0,0
24001001401,2011,14.01,"Allegany County, Maryland",4012.0,7.03,242.0,9.66,733.0,62391.0,171300.0,37.3,96.36,0.65,0.57,0.07,1.5,0.0,0.85,0.0,3.0,0.0,0.0,1.24,1,0,0
24001001401,2012,14.01,"Allegany County, Maryland",4012.0,7.03,246.0,9.66,733.0,62391.0,171300.0,37.3,96.36,0.65,0.57,0.07,1.5,0.0,0.85,0.0,1.0,0.0,0.0,0.41,1,0,0
24001001401,2013,14.01,"Allegany County, Maryland",4012.0,7.03,251.0,9.66,733.0,62391.0,171300.0,37.3,96.36,0.65,0.57,0.07,1.5,0.0,0.85,0.0,2.0,0.0,0.0,0.8,1,0,0
24001001401,2014,14.01,"Allegany County, Maryland",4012.0,7.03,255.0,9.66,733.0,62391.0,171300.0,37.3,96.36,0.65,0.57,0.07,1.5,0.0,0.85,0.0,0.0,0.0,0.0,0.0,1,0,0
24001001401,2015,14.01,"Allegany County, Maryland",4012.0,7.03,259.0,9.66,733.0,62391.0,171300.0,37.3,96.36,0.65,0.57,0.07,1.5,0.0,0.85,0.0,,,,,0,0,0
24001001401,2016,14.01,"Allegany County, Maryland",4012.0,7.03,263.0,9.66,733.0,62391.0,171300.0,37.3,96.36,0.65,0.57,0.07,1.5,0.0,0.85,0.0,,,,,0,0,0
24001001402,2000,14.02,"Allegany County, Maryland",1622.57,8.71,142.0,21.22,490.98,37501.18,79706.06,22.0,98.09,0.43,0.31,0.06,0.74,0.06,0.31,0.0,0.0,0.0,0.0,0.0,1,0,0
24001001402,2001,14.02,"Allegany County, Maryland",1622.57,8.71,143.0,21.22,490.98,37501.18,79706.06,22.0,98.09,0.43,0.31,0.06,0.74,0.06,0.31,0.0,0.0,0.0,0.0,0.0,1,0,0
24001001402,2002,14.02,"Allegany County, Maryland",1622.57,8.71,144.0,21.22,490.98,37501.18,79706.06,22.0,98.09,0.43,0.31,0.06,0.74,0.06,0.31,0.0,0.0,0.0,0.0,0.0,1,0,0
24001001402,2003,14.02,"Allegany County, Maryland",1622.57,8.71,145.0,21.22,490.98,37501.18,79706.06,22.0,98.09,0.43,0.31,0.06,0.74,0.06,0.31,0.0,0.0,0.0,0.0,0.0,1,0,0
24001001402,2004,14.02,"Allegany County, Maryland",1622.57,8.71,146.0,21.22,490.98,37501.18,79706.06,22.0,98.09,0.43,0.31,0.06,0.74,0.06,0.31,0.0,0.0,0.0,0.0,0.0,1,0,0
24001001402,2005,14.02,"Allegany County, Maryland",1627.53,12.07,148.0,30.08,592.96,47445.31,119709.91,32.2,95.76,0.0,0.0,0.0,4.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
24001001402,2006,14.02,"Allegany County, Maryland",1627.53,12.07,149.0,30.08,592.96,47445.31,119709.91,32.2,95.76,0.0,0.0,0.0,4.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
24001001402,2007,14.02,"Allegany County, Maryland",1627.53,12.07,150.0,30.08,592.96,47445.31,119709.91,32.2,95.76,0.0,0.0,0.0,4.24,0.0,0.0,0.0,1.0,0.0,0.0,0.67,1,0,0
24001001402,2008,14.02,"Allegany County, Maryland",1627.53,12.07,151.0,30.08,592.96,47445.31,119709.91,32.2,95.76,0.0,0.0,0.0,4.24,0.0,0.0,0.0,1.0,0.0,0.0,0.66,1,0,0
24001001402,2009,14.02,"Allegany County, Maryland",1627.53,12.07,152.0,30.08,592.96,47445.31,119709.91,32.2,95.76,0.0,0.0,0.0,4.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
24001001402,2010,14.02,"Allegany County, Maryland",1589.0,10.96,153.0,22.63,680.0,47708.0,113600.0,31.7,95.47,1.76,0.19,0.13,1.01,0.0,1.32,0.13,1.0,0.0,0.0,0.65,1,0,0
24001001402,2011,14.02,"Allegany County, Maryland",1548.0,8.56,155.0,21.32,592.0,47193.0,122800.0,50.0,94.38,3.36,0.52,0.0,1.36,0.0,0.39,0.0,1.0,0.0,0.0,0.64,1,0,0
24001001402,2012,14.02,"Allegany County, Maryland",1548.0,8.56,157.0,21.32,592.0,47193.0,122800.0,50.0,94.38,3.36,0.52,0.0,1.36,0.0,0.39,0.0,0.0,0.0,0.0,0.0,1,0,0
24001001402,2013,14.02,"Allegany County, Maryland",1548.0,8.56,160.0,21.32,592.0,47193.0,122800.0,50.0,94.38,3.36,0.52,0.0,1.36,0.0,0.39,0.0,1.0,0.0,0.0,0.63,1,0,0
24001001402,2014,14.02,"Allegany County, Maryland",1548.0,8.56,162.0,21.32,592.0,47193.0,122800.0,50.0,94.38,3.36,0.52,0.0,1.36,0.0,0.39,0.0,0.0,0.0,0.0,0.0,1,0,0
24001001402,2015,14.02,"Allegany County, Maryland",1548.0,8.56,164.0,21.32,592.0,47193.0,122800.0,50.0,94.38,3.36,0.52,0.0,1.36,0.0,0.39,0.0,,,,,0,0,0
24001001402,2016,14.02,"Allegany County, Maryland",1548.0,8.56,166.0,21.32,592.0,47193.0,122800.0,50.0,94.38,3.36,0.52,0.0,1.36,0.0,0.39,0.0,,,,,0,0,0
24001001502,2000,15.02,"Allegany County, Maryland",2153.76,11.06,111.0,14.21,397.0,31591.0,71600.0,36.5,98.79,0.37,0.09,0.09,0.42,0.05,0.19,0.0,0.0,0.0,0.0,0.0,1,0,0
24001001502,2001,15.02,"Allegany County, Maryland",2153.76,11.06,113.0,14.21,397.0,31591.0,71600.0,36.5,98.79,0.37,0.09,0.09,0.42,0.05,0.19,0.0,0.0,0.0,0.0,0.0,1,0,0
24001001502,2002,15.02,"Allegany County, Maryland",2153.76,11.06,115.0,14.21,397.0,31591.0,71600.0,36.5,98.79,0.37,0.09,0.09,0.42,0.05,0.19,0.0,0.0,0.0,0.0,0.0,1,0,0
24001001502,2003,15.02,"Allegany County, Maryland",2153.76,11.06,117.0,14.21,397.0,31591.0,71600.0,36.5,98.79,0.37,0.09,0.09,0.42,0.05,0.19,0.0,0.0,0.0,0.0,0.0,1,0,0
24001001502,2004,15.02,"Allegany County, Maryland",2153.76,11.06,119.0,14.21,397.0,31591.0,71600.0,36.5,98.79,0.37,0.09,0.09,0.42,0.05,0.19,0.0,0.0,0.0,0.0,0.0,1,0,0
24001001502,2005,15.02,"Allegany County, Maryland",1989.78,8.78,120.0,23.7,626.0,50781.0,119000.0,18.8,99.3,0.05,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,1,0,0
24001001502,2006,15.02,"Allegany County, Maryland",1989.78,8.78,122.0,23.7,626.0,50781.0,119000.0,18.8,99.3,0.05,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,1,0,0
24001001502,2007,15.02,"Allegany County, Maryland",1989.78,8.78,124.0,23.7,626.0,50781.0,119000.0,18.8,99.3,0.05,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,1,0,0
24001001502,2008,15.02,"Allegany County, Maryland",1989.78,8.78,126.0,23.7,626.0,50781.0,119000.0,18.8,99.3,0.05,0.0,0.0,0.0,0.0,0.65,0.0,2.0,0.0,0.0,1.58,1,0,0
24001001502,2009,15.02,"Allegany County, Maryland",1989.78,8.78,128.0,23.7,626.0,50781.0,119000.0,18.8,99.3,0.05,0.0,0.0,0.0,0.0,0.65,0.0,1.0,0.0,0.0,0.78,1,0,0
24001001502,2010,15.02,"Allegany County, Maryland",2055.0,11.89,130.0,15.8,793.0,53333.0,140700.0,19.6,97.23,0.63,0.83,0.0,0.24,0.0,1.07,0.0,1.0,0.0,0.0,0.77,1,0,0
24001001502,2011,15.02,"Allegany County, Maryland",1901.0,6.02,133.0,20.8,757.0,42567.0,133500.0,38.8,95.06,0.53,3.21,0.16,0.0,0.0,1.05,0.0,1.0,0.0,0.0,0.75,1,0,0
24001001502,2012,15.02,"Allegany County, Maryland",1901.0,6.02,137.0,20.8,757.0,42567.0,133500.0,38.8,95.06,0.53,3.21,0.16,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,1,0,0
