Date,Neighborhood,Confirmed,ZIP_CODE
2020-10-29,N24: GWU,117,20052.0
2020-10-29,N50: WOODLEY PARK,113,20008.0
2020-10-29,N19: FOREST HILLS,104,20008.0
2020-10-29,N11: CHEVY CHASE,84,20015.0
2020-10-29,N3: BARNABY WOODS,70,20015.0
2020-10-29,N22: GEORGETOWN,65,20007.0
2020-10-29,N15: DC MEDICAL CENTER,51,20422.0
2020-10-29,N36: NAVAL STATION & AIR FORCE,18,20373.0
2020-10-29,N35: NATIONAL MALL,8,20004.0
2020-10-30,N13: COLUMBIA HEIGHTS,979,20010.0
2020-10-30,N1: 16th ST HEIGHTS,828,20011.0
2020-10-30,N7: BRIGHTWOOD,762,20011.0
2020-10-30,N12: CHINATOWN,618,20001.0
2020-10-30,N37: NAYLOR/HILLCREST,556,20020.0
2020-10-30,N31: LOGAN CIRCLE/SHAW,545,20005.0
2020-10-30,N45: TRINIDAD,529,20002.0
2020-10-30,N38: PETWORTH,523,20011.0
2020-10-30,N8: BRIGHTWOOD PARK,518,20011.0
2020-10-30,N33: MICHIGAN PARK,511,20017.0
2020-10-30,N30: LINCOLN HEIGHTS,492,20019.0
2020-10-30,N32: MARSHALL HEIGHTS,490,20019.0
2020-10-30,N20: FORT DUPONT,427,20019.0
2020-10-30,N46: TWINING,415,20020.0
2020-10-30,N43: SW/WATERFRONT,415,20024.0
2020-10-30,N14: CONGRESS HEIGHTS/SHIPLEY,410,20032.0
2020-10-30,N4: BELLEVUE,407,20043.0
2020-10-30,N34: MOUNT PLEASANT,394,20010.0
2020-10-30,N21: FORT LINCOLN/GATEWAY,377,20018.0
2020-10-30,N47: U ST/PLEASANT,359,20001.0
2020-10-30,N29: LAMOND RIGGS,358,20011.0
2020-10-30,N18: EDGEWOOD,356,20002.0
2020-10-30,N26: HISTORIC ANACOSTIA,351,20373.0
2020-10-30,N48: UNION STATION,335,20002.0
2020-10-30,N17: EASTLAND GARDENS,335,20019.0
2020-10-30,N6: BRENTWOOD,331,20018.0
2020-10-30,N2: ADAMS MORGAN,326,20009.0
2020-10-30,N41: SOUTH COLUMBIA HEIGHTS,311,20009.0
2020-10-30,N16: DOUGLASS,297,20020.0
2020-10-30,N39: SAINT ELIZABETHS,267,20032.0
2020-10-30,N5: BLOOMINGDALE,261,20001.0
2020-10-30,N40: SHEPHERD PARK,246,20012.0
2020-10-30,N28: KINGMAN PARK,237,20002.0
2020-10-30,N23: GEORGETOWN EAST,233,20007.0
2020-10-30,N44: TENLEYTOWN,229,20016.0
2020-10-30,N42: STADIUM ARMORY,220,20009.0
2020-10-30,N27: KENT/PALISADES,211,20016.0
2020-10-30,N25: HILL EAST,191,20003.0
2020-10-30,N51: WOODRIDGE,188,20018.0
2020-10-30,N10: CATHEDRAL HEIGHTS,162,20016.0
2020-10-30,N49: WASHINGTON HIGHLANDS,154,20032.0
2020-10-30,N9: CAPITOL HILL,131,20002.0
2020-10-30,N24: GWU,117,20052.0
2020-10-30,N50: WOODLEY PARK,115,20008.0
2020-10-30,N19: FOREST HILLS,105,20008.0
2020-10-30,N11: CHEVY CHASE,84,20015.0
2020-10-30,N3: BARNABY WOODS,70,20015.0
2020-10-30,N22: GEORGETOWN,65,20007.0
2020-10-30,N15: DC MEDICAL CENTER,51,20422.0
2020-10-30,N36: NAVAL STATION & AIR FORCE,18,20373.0
2020-10-30,N35: NATIONAL MALL,8,20004.0
2020-10-31,N13: COLUMBIA HEIGHTS,987,20010.0
2020-10-31,N1: 16th ST HEIGHTS,834,20011.0
2020-10-31,N7: BRIGHTWOOD,763,20011.0
2020-10-31,N12: CHINATOWN,621,20001.0
2020-10-31,N37: NAYLOR/HILLCREST,555,20020.0
2020-10-31,N31: LOGAN CIRCLE/SHAW,553,20005.0
2020-10-31,N45: TRINIDAD,531,20002.0
2020-10-31,N38: PETWORTH,524,20011.0
2020-10-31,N8: BRIGHTWOOD PARK,522,20011.0
2020-10-31,N33: MICHIGAN PARK,513,20017.0
2020-10-31,N32: MARSHALL HEIGHTS,494,20019.0
2020-10-31,N30: LINCOLN HEIGHTS,492,20019.0
2020-10-31,N20: FORT DUPONT,434,20019.0
2020-10-31,N43: SW/WATERFRONT,417,20024.0
2020-10-31,N46: TWINING,416,20020.0
2020-10-31,N14: CONGRESS HEIGHTS/SHIPLEY,413,20032.0
2020-10-31,N4: BELLEVUE,407,20043.0
2020-10-31,N34: MOUNT PLEASANT,396,20010.0
2020-10-31,N21: FORT LINCOLN/GATEWAY,379,20018.0
2020-10-31,N47: U ST/PLEASANT,366,20001.0
2020-10-31,N29: LAMOND RIGGS,362,20011.0
2020-10-31,N18: EDGEWOOD,360,20002.0
2020-10-31,N26: HISTORIC ANACOSTIA,356,20373.0
2020-10-31,N48: UNION STATION,338,20002.0
2020-10-31,N17: EASTLAND GARDENS,336,20019.0
2020-10-31,N6: BRENTWOOD,332,20018.0
2020-10-31,N2: ADAMS MORGAN,329,20009.0
2020-10-31,N41: SOUTH COLUMBIA HEIGHTS,313,20009.0
2020-10-31,N16: DOUGLASS,299,20020.0
2020-10-31,N39: SAINT ELIZABETHS,267,20032.0
2020-10-31,N5: BLOOMINGDALE,264,20001.0
2020-10-31,N40: SHEPHERD PARK,247,20012.0
2020-10-31,N28: KINGMAN PARK,237,20002.0
2020-10-31,N23: GEORGETOWN EAST,233,20007.0
2020-10-31,N44: TENLEYTOWN,229,20016.0
2020-10-31,N42: STADIUM ARMORY,220,20009.0
2020-10-31,N27: KENT/PALISADES,212,20016.0
2020-10-31,N25: HILL EAST,191,20003.0
2020-10-31,N51: WOODRIDGE,189,20018.0
2020-10-31,N10: CATHEDRAL HEIGHTS,162,20016.0
2020-10-31,N49: WASHINGTON HIGHLANDS,154,20032.0
2020-10-31,N9: CAPITOL HILL,132,20002.0
2020-10-31,N50: WOODLEY PARK,116,20008.0
2020-10-31,N24: GWU,116,20052.0
2020-10-31,N19: FOREST HILLS,106,20008.0
2020-10-31,N11: CHEVY CHASE,84,20015.0
2020-10-31,N3: BARNABY WOODS,71,20015.0
2020-10-31,N22: GEORGETOWN,66,20007.0
2020-10-31,N15: DC MEDICAL CENTER,51,20422.0
2020-10-31,N36: NAVAL STATION & AIR FORCE,20,20373.0
2020-10-31,N35: NATIONAL MALL,8,20004.0
2020-11-01,N13: COLUMBIA HEIGHTS,987,20010.0
2020-11-01,N1: 16th ST HEIGHTS,844,20011.0
2020-11-01,N7: BRIGHTWOOD,765,20011.0
2020-11-01,N12: CHINATOWN,621,20001.0
2020-11-01,N37: NAYLOR/HILLCREST,556,20020.0
2020-11-01,N31: LOGAN CIRCLE/SHAW,556,20005.0
2020-11-01,N45: TRINIDAD,531,20002.0
2020-11-01,N38: PETWORTH,528,20011.0
2020-11-01,N8: BRIGHTWOOD PARK,524,20011.0
2020-11-01,N33: MICHIGAN PARK,514,20017.0
2020-11-01,N32: MARSHALL HEIGHTS,497,20019.0
2020-11-01,N30: LINCOLN HEIGHTS,494,20019.0
2020-11-01,N20: FORT DUPONT,436,20019.0
2020-11-01,N43: SW/WATERFRONT,420,20024.0
2020-11-01,N46: TWINING,418,20020.0
2020-11-01,N14: CONGRESS HEIGHTS/SHIPLEY,414,20032.0
2020-11-01,N4: BELLEVUE,410,20043.0
2020-11-01,N34: MOUNT PLEASANT,398,20010.0
2020-11-01,N21: FORT LINCOLN/GATEWAY,382,20018.0
2020-11-01,N47: U ST/PLEASANT,369,20001.0
2020-11-01,N29: LAMOND RIGGS,362,20011.0
2020-11-01,N18: EDGEWOOD,361,20002.0
2020-11-01,N26: HISTORIC ANACOSTIA,356,20373.0
2020-11-01,N17: EASTLAND GARDENS,339,20019.0
2020-11-01,N48: UNION STATION,337,20002.0
2020-11-01,N6: BRENTWOOD,333,20018.0
2020-11-01,N2: ADAMS MORGAN,331,20009.0
2020-11-01,N41: SOUTH COLUMBIA HEIGHTS,315,20009.0
2020-11-01,N16: DOUGLASS,300,20020.0
2020-11-01,N39: SAINT ELIZABETHS,267,20032.0
2020-11-01,N5: BLOOMINGDALE,264,20001.0
2020-11-01,N40: SHEPHERD PARK,248,20012.0
2020-11-01,N28: KINGMAN PARK,238,20002.0
2020-11-01,N23: GEORGETOWN EAST,235,20007.0
2020-11-01,N44: TENLEYTOWN,230,20016.0
2020-11-01,N42: STADIUM ARMORY,220,20009.0
2020-11-01,N27: KENT/PALISADES,212,20016.0
2020-11-01,N25: HILL EAST,191,20003.0
2020-11-01,N51: WOODRIDGE,189,20018.0
2020-11-01,N10: CATHEDRAL HEIGHTS,163,20016.0
2020-11-01,N49: WASHINGTON HIGHLANDS,154,20032.0
2020-11-01,N9: CAPITOL HILL,132,20002.0
2020-11-01,N24: GWU,119,20052.0
2020-11-01,N50: WOODLEY PARK,117,20008.0
2020-11-01,N19: FOREST HILLS,106,20008.0
2020-11-01,N11: CHEVY CHASE,84,20015.0
2020-11-01,N3: BARNABY WOODS,73,20015.0
2020-11-01,N22: GEORGETOWN,66,20007.0
2020-11-01,N15: DC MEDICAL CENTER,53,20422.0
2020-11-01,N36: NAVAL STATION & AIR FORCE,20,20373.0
2020-11-01,N35: NATIONAL MALL,8,20004.0
2020-11-02,N13: COLUMBIA HEIGHTS,995,20010.0
2020-11-02,N1: 16th ST HEIGHTS,846,20011.0
2020-11-02,N7: BRIGHTWOOD,768,20011.0
2020-11-02,N12: CHINATOWN,625,20001.0
2020-11-02,N37: NAYLOR/HILLCREST,561,20020.0
2020-11-02,N31: LOGAN CIRCLE/SHAW,561,20005.0
2020-11-02,N38: PETWORTH,532,20011.0
2020-11-02,N45: TRINIDAD,531,20002.0
2020-11-02,N8: BRIGHTWOOD PARK,527,20011.0
2020-11-02,N33: MICHIGAN PARK,515,20017.0
2020-11-02,N32: MARSHALL HEIGHTS,502,20019.0
2020-11-02,N30: LINCOLN HEIGHTS,497,20019.0
2020-11-02,N20: FORT DUPONT,437,20019.0
2020-11-02,N43: SW/WATERFRONT,424,20024.0
2020-11-02,N46: TWINING,418,20020.0
2020-11-02,N14: CONGRESS HEIGHTS/SHIPLEY,414,20032.0
2020-11-02,N4: BELLEVUE,410,20043.0
2020-11-02,N34: MOUNT PLEASANT,398,20010.0
2020-11-02,N21: FORT LINCOLN/GATEWAY,384,20018.0
2020-11-02,N47: U ST/PLEASANT,372,20001.0
2020-11-02,N29: LAMOND RIGGS,363,20011.0
2020-11-02,N18: EDGEWOOD,362,20002.0
2020-11-02,N26: HISTORIC ANACOSTIA,356,20373.0
2020-11-02,N17: EASTLAND GARDENS,341,20019.0
2020-11-02,N48: UNION STATION,340,20002.0
2020-11-02,N6: BRENTWOOD,335,20018.0
2020-11-02,N2: ADAMS MORGAN,331,20009.0
2020-11-02,N41: SOUTH COLUMBIA HEIGHTS,319,20009.0
2020-11-02,N16: DOUGLASS,300,20020.0
2020-11-02,N39: SAINT ELIZABETHS,267,20032.0
2020-11-02,N5: BLOOMINGDALE,265,20001.0
2020-11-02,N40: SHEPHERD PARK,249,20012.0
2020-11-02,N28: KINGMAN PARK,238,20002.0
2020-11-02,N44: TENLEYTOWN,235,20016.0
2020-11-02,N23: GEORGETOWN EAST,235,20007.0
2020-11-02,N42: STADIUM ARMORY,220,20009.0
2020-11-02,N27: KENT/PALISADES,213,20016.0
2020-11-02,N25: HILL EAST,193,20003.0
2020-11-02,N51: WOODRIDGE,189,20018.0
2020-11-02,N10: CATHEDRAL HEIGHTS,164,20016.0
2020-11-02,N49: WASHINGTON HIGHLANDS,154,20032.0
2020-11-02,N9: CAPITOL HILL,132,20002.0
2020-11-02,N24: GWU,122,20052.0
2020-11-02,N50: WOODLEY PARK,120,20008.0
2020-11-02,N19: FOREST HILLS,107,20008.0
2020-11-02,N11: CHEVY CHASE,84,20015.0
2020-11-02,N3: BARNABY WOODS,71,20015.0
2020-11-02,N22: GEORGETOWN,67,20007.0
2020-11-02,N15: DC MEDICAL CENTER,53,20422.0
2020-11-02,N36: NAVAL STATION & AIR FORCE,20,20373.0
2020-11-02,N35: NATIONAL MALL,8,20004.0
2020-11-03,N13: COLUMBIA HEIGHTS,1000,20010.0
2020-11-03,N1: 16th ST HEIGHTS,850,20011.0
2020-11-03,N7: BRIGHTWOOD,770,20011.0
2020-11-03,N12: CHINATOWN,627,20001.0
2020-11-03,N31: LOGAN CIRCLE/SHAW,565,20005.0
2020-11-03,N37: NAYLOR/HILLCREST,563,20020.0
2020-11-03,N45: TRINIDAD,532,20002.0
2020-11-03,N38: PETWORTH,532,20011.0
2020-11-03,N8: BRIGHTWOOD PARK,530,20011.0
2020-11-03,N33: MICHIGAN PARK,516,20017.0
2020-11-03,N32: MARSHALL HEIGHTS,503,20019.0
2020-11-03,N30: LINCOLN HEIGHTS,498,20019.0
2020-11-03,N20: FORT DUPONT,440,20019.0
2020-11-03,N43: SW/WATERFRONT,429,20024.0
2020-11-03,N46: TWINING,419,20020.0
2020-11-03,N14: CONGRESS HEIGHTS/SHIPLEY,415,20032.0
2020-11-03,N4: BELLEVUE,413,20043.0
2020-11-03,N34: MOUNT PLEASANT,402,20010.0
2020-11-03,N21: FORT LINCOLN/GATEWAY,384,20018.0
2020-11-03,N47: U ST/PLEASANT,372,20001.0
2020-11-03,N29: LAMOND RIGGS,363,20011.0
2020-11-03,N18: EDGEWOOD,362,20002.0
2020-11-03,N26: HISTORIC ANACOSTIA,358,20373.0
2020-11-03,N48: UNION STATION,342,20002.0
2020-11-03,N17: EASTLAND GARDENS,342,20019.0
2020-11-03,N6: BRENTWOOD,337,20018.0
2020-11-03,N2: ADAMS MORGAN,334,20009.0
2020-11-03,N41: SOUTH COLUMBIA HEIGHTS,319,20009.0
2020-11-03,N16: DOUGLASS,300,20020.0
2020-11-03,N5: BLOOMINGDALE,267,20001.0
2020-11-03,N39: SAINT ELIZABETHS,267,20032.0
2020-11-03,N40: SHEPHERD PARK,249,20012.0
2020-11-03,N28: KINGMAN PARK,240,20002.0
2020-11-03,N23: GEORGETOWN EAST,239,20007.0
2020-11-03,N44: TENLEYTOWN,237,20016.0
2020-11-03,N42: STADIUM ARMORY,220,20009.0
2020-11-03,N27: KENT/PALISADES,213,20016.0
2020-11-03,N25: HILL EAST,197,20003.0
2020-11-03,N51: WOODRIDGE,189,20018.0
2020-11-03,N10: CATHEDRAL HEIGHTS,166,20016.0
2020-11-03,N49: WASHINGTON HIGHLANDS,154,20032.0
2020-11-03,N9: CAPITOL HILL,132,20002.0
2020-11-03,N50: WOODLEY PARK,119,20008.0
2020-11-03,N19: FOREST HILLS,109,20008.0
2020-11-03,N11: CHEVY CHASE,84,20015.0
2020-11-03,N3: BARNABY WOODS,72,20015.0
2020-11-03,N22: GEORGETOWN,68,20007.0
2020-11-03,N15: DC MEDICAL CENTER,53,20422.0
2020-11-03,N36: NAVAL STATION & AIR FORCE,20,20373.0
2020-11-03,N35: NATIONAL MALL,8,20004.0
2020-11-04,N13: COLUMBIA HEIGHTS,1001,20010.0
2020-11-04,N1: 16th ST HEIGHTS,855,20011.0
2020-11-04,N7: BRIGHTWOOD,774,20011.0
2020-11-04,N12: CHINATOWN,631,20001.0
2020-11-04,N37: NAYLOR/HILLCREST,564,20020.0
2020-11-04,N31: LOGAN CIRCLE/SHAW,563,20005.0
2020-11-04,N45: TRINIDAD,534,20002.0
2020-11-04,N38: PETWORTH,534,20011.0
2020-11-04,N8: BRIGHTWOOD PARK,532,20011.0
2020-11-04,N33: MICHIGAN PARK,519,20017.0
2020-11-04,N32: MARSHALL HEIGHTS,507,20019.0
2020-11-04,N30: LINCOLN HEIGHTS,499,20019.0
2020-11-04,N20: FORT DUPONT,445,20019.0
2020-11-04,N43: SW/WATERFRONT,430,20024.0
2020-11-04,N46: TWINING,421,20020.0
2020-11-04,N14: CONGRESS HEIGHTS/SHIPLEY,417,20032.0
2020-11-04,N4: BELLEVUE,416,20043.0
2020-11-04,N34: MOUNT PLEASANT,403,20010.0
2020-11-04,N21: FORT LINCOLN/GATEWAY,386,20018.0
2020-11-04,N47: U ST/PLEASANT,375,20001.0
2020-11-04,N29: LAMOND RIGGS,365,20011.0
2020-11-04,N18: EDGEWOOD,364,20002.0
2020-11-04,N26: HISTORIC ANACOSTIA,360,20373.0
2020-11-04,N48: UNION STATION,342,20002.0
2020-11-04,N17: EASTLAND GARDENS,342,20019.0
2020-11-04,N6: BRENTWOOD,338,20018.0
2020-11-04,N2: ADAMS MORGAN,335,20009.0
2020-11-04,N41: SOUTH COLUMBIA HEIGHTS,319,20009.0
2020-11-04,N16: DOUGLASS,302,20020.0
2020-11-04,N5: BLOOMINGDALE,270,20001.0
2020-11-04,N39: SAINT ELIZABETHS,267,20032.0
2020-11-04,N40: SHEPHERD PARK,250,20012.0
2020-11-04,N28: KINGMAN PARK,241,20002.0
2020-11-04,N23: GEORGETOWN EAST,240,20007.0
2020-11-04,N44: TENLEYTOWN,238,20016.0
2020-11-04,N42: STADIUM ARMORY,220,20009.0
2020-11-04,N27: KENT/PALISADES,213,20016.0
2020-11-04,N25: HILL EAST,198,20003.0
2020-11-04,N51: WOODRIDGE,189,20018.0
2020-11-04,N10: CATHEDRAL HEIGHTS,166,20016.0
2020-11-04,N49: WASHINGTON HIGHLANDS,154,20032.0
2020-11-04,N9: CAPITOL HILL,134,20002.0
2020-11-04,N50: WOODLEY PARK,119,20008.0
2020-11-04,N19: FOREST HILLS,109,20008.0
2020-11-04,N11: CHEVY CHASE,85,20015.0
2020-11-04,N3: BARNABY WOODS,73,20015.0
2020-11-04,N22: GEORGETOWN,70,20007.0
2020-11-04,N15: DC MEDICAL CENTER,53,20422.0
2020-11-04,N36: NAVAL STATION & AIR FORCE,21,20373.0
2020-11-04,N35: NATIONAL MALL,8,20004.0
2020-11-05,N13: COLUMBIA HEIGHTS,1014,20010.0
2020-11-05,N1: 16th ST HEIGHTS,855,20011.0
2020-11-05,N7: BRIGHTWOOD,777,20011.0
2020-11-05,N12: CHINATOWN,636,20001.0
2020-11-05,N31: LOGAN CIRCLE/SHAW,568,20005.0
2020-11-05,N37: NAYLOR/HILLCREST,564,20020.0
2020-11-05,N38: PETWORTH,539,20011.0
2020-11-05,N45: TRINIDAD,535,20002.0
2020-11-05,N8: BRIGHTWOOD PARK,534,20011.0
2020-11-05,N33: MICHIGAN PARK,520,20017.0
2020-11-05,N32: MARSHALL HEIGHTS,507,20019.0
2020-11-05,N30: LINCOLN HEIGHTS,504,20019.0
2020-11-05,N20: FORT DUPONT,444,20019.0
2020-11-05,N43: SW/WATERFRONT,434,20024.0
2020-11-05,N46: TWINING,422,20020.0
2020-11-05,N14: CONGRESS HEIGHTS/SHIPLEY,418,20032.0
2020-11-05,N4: BELLEVUE,417,20043.0
2020-11-05,N34: MOUNT PLEASANT,406,20010.0
2020-11-05,N21: FORT LINCOLN/GATEWAY,386,20018.0
2020-11-05,N47: U ST/PLEASANT,379,20001.0
2020-11-05,N29: LAMOND RIGGS,370,20011.0
2020-11-05,N18: EDGEWOOD,368,20002.0
2020-11-05,N26: HISTORIC ANACOSTIA,361,20373.0
2020-11-05,N48: UNION STATION,346,20002.0
2020-11-05,N2: ADAMS MORGAN,343,20009.0
2020-11-05,N17: EASTLAND GARDENS,343,20019.0
2020-11-05,N6: BRENTWOOD,339,20018.0
2020-11-05,N41: SOUTH COLUMBIA HEIGHTS,323,20009.0
2020-11-05,N16: DOUGLASS,303,20020.0
2020-11-05,N5: BLOOMINGDALE,272,20001.0
2020-11-05,N39: SAINT ELIZABETHS,268,20032.0
2020-11-05,N40: SHEPHERD PARK,251,20012.0
2020-11-05,N28: KINGMAN PARK,247,20002.0
2020-11-05,N23: GEORGETOWN EAST,247,20007.0
2020-11-05,N44: TENLEYTOWN,238,20016.0
2020-11-05,N42: STADIUM ARMORY,220,20009.0
2020-11-05,N27: KENT/PALISADES,214,20016.0
2020-11-05,N25: HILL EAST,198,20003.0
2020-11-05,N51: WOODRIDGE,190,20018.0
2020-11-05,N10: CATHEDRAL HEIGHTS,170,20016.0
2020-11-05,N49: WASHINGTON HIGHLANDS,155,20032.0
2020-11-05,N9: CAPITOL HILL,134,20002.0
2020-11-05,N50: WOODLEY PARK,121,20008.0
2020-11-05,N19: FOREST HILLS,110,20008.0
2020-11-05,N11: CHEVY CHASE,85,20015.0
2020-11-05,N3: BARNABY WOODS,74,20015.0
2020-11-05,N22: GEORGETOWN,73,20007.0
2020-11-05,N15: DC MEDICAL CENTER,52,20422.0
2020-11-05,N36: NAVAL STATION & AIR FORCE,21,20373.0
2020-11-05,N35: NATIONAL MALL,8,20004.0
2020-11-06,N13: COLUMBIA HEIGHTS,1012,20010.0
2020-11-06,N1: 16th ST HEIGHTS,860,20011.0
2020-11-06,N7: BRIGHTWOOD,779,20011.0
2020-11-06,N12: CHINATOWN,638,20001.0
2020-11-06,N37: NAYLOR/HILLCREST,571,20020.0
2020-11-06,N31: LOGAN CIRCLE/SHAW,568,20005.0
2020-11-06,N38: PETWORTH,543,20011.0
2020-11-06,N8: BRIGHTWOOD PARK,538,20011.0
2020-11-06,N45: TRINIDAD,536,20002.0
2020-11-06,N33: MICHIGAN PARK,524,20017.0
2020-11-06,N32: MARSHALL HEIGHTS,509,20019.0
2020-11-06,N30: LINCOLN HEIGHTS,503,20019.0
2020-11-06,N20: FORT DUPONT,447,20019.0
2020-11-06,N43: SW/WATERFRONT,441,20024.0
2020-11-06,N46: TWINING,423,20020.0
2020-11-06,N14: CONGRESS HEIGHTS/SHIPLEY,421,20032.0
2020-11-06,N4: BELLEVUE,418,20043.0
2020-11-06,N34: MOUNT PLEASANT,407,20010.0
2020-11-06,N21: FORT LINCOLN/GATEWAY,391,20018.0
2020-11-06,N47: U ST/PLEASANT,380,20001.0
2020-11-06,N29: LAMOND RIGGS,371,20011.0
2020-11-06,N18: EDGEWOOD,371,20002.0
2020-11-06,N26: HISTORIC ANACOSTIA,363,20373.0
2020-11-06,N48: UNION STATION,348,20002.0
2020-11-06,N2: ADAMS MORGAN,345,20009.0
2020-11-06,N17: EASTLAND GARDENS,343,20019.0
2020-11-06,N6: BRENTWOOD,340,20018.0
2020-11-06,N41: SOUTH COLUMBIA HEIGHTS,323,20009.0
2020-11-06,N16: DOUGLASS,306,20020.0
2020-11-06,N5: BLOOMINGDALE,274,20001.0
2020-11-06,N39: SAINT ELIZABETHS,270,20032.0
2020-11-06,N40: SHEPHERD PARK,252,20012.0
2020-11-06,N23: GEORGETOWN EAST,249,20007.0
2020-11-06,N28: KINGMAN PARK,246,20002.0
2020-11-06,N44: TENLEYTOWN,240,20016.0
2020-11-06,N42: STADIUM ARMORY,220,20009.0
2020-11-06,N27: KENT/PALISADES,218,20016.0
2020-11-06,N25: HILL EAST,199,20003.0
2020-11-06,N51: WOODRIDGE,190,20018.0
2020-11-06,N10: CATHEDRAL HEIGHTS,169,20016.0
2020-11-06,N49: WASHINGTON HIGHLANDS,155,20032.0
2020-11-06,N9: CAPITOL HILL,137,20002.0
2020-11-06,N50: WOODLEY PARK,124,20008.0
2020-11-06,N19: FOREST HILLS,110,20008.0
2020-11-06,N11: CHEVY CHASE,85,20015.0
2020-11-06,N3: BARNABY WOODS,76,20015.0
2020-11-06,N22: GEORGETOWN,74,20007.0
2020-11-06,N15: DC MEDICAL CENTER,52,20422.0
2020-11-06,N36: NAVAL STATION & AIR FORCE,21,20373.0
2020-11-06,N35: NATIONAL MALL,8,20004.0
2020-11-07,N13: COLUMBIA HEIGHTS,1018,20010.0
2020-11-07,N1: 16th ST HEIGHTS,863,20011.0
2020-11-07,N7: BRIGHTWOOD,783,20011.0
2020-11-07,N12: CHINATOWN,638,20001.0
2020-11-07,N37: NAYLOR/HILLCREST,575,20020.0
2020-11-07,N31: LOGAN CIRCLE/SHAW,574,20005.0
2020-11-07,N38: PETWORTH,544,20011.0
2020-11-07,N8: BRIGHTWOOD PARK,541,20011.0
2020-11-07,N45: TRINIDAD,539,20002.0
2020-11-07,N33: MICHIGAN PARK,524,20017.0
2020-11-07,N32: MARSHALL HEIGHTS,510,20019.0
2020-11-07,N30: LINCOLN HEIGHTS,506,20019.0
2020-11-07,N20: FORT DUPONT,448,20019.0
2020-11-07,N43: SW/WATERFRONT,445,20024.0
2020-11-07,N46: TWINING,423,20020.0
2020-11-07,N14: CONGRESS HEIGHTS/SHIPLEY,423,20032.0
2020-11-07,N4: BELLEVUE,418,20043.0
2020-11-07,N34: MOUNT PLEASANT,408,20010.0
2020-11-07,N21: FORT LINCOLN/GATEWAY,394,20018.0
2020-11-07,N47: U ST/PLEASANT,386,20001.0
2020-11-07,N29: LAMOND RIGGS,372,20011.0
2020-11-07,N18: EDGEWOOD,372,20002.0
2020-11-07,N26: HISTORIC ANACOSTIA,366,20373.0
2020-11-07,N48: UNION STATION,353,20002.0
2020-11-07,N2: ADAMS MORGAN,350,20009.0
2020-11-07,N17: EASTLAND GARDENS,346,20019.0
2020-11-07,N6: BRENTWOOD,341,20018.0
2020-11-07,N41: SOUTH COLUMBIA HEIGHTS,324,20009.0
2020-11-07,N16: DOUGLASS,308,20020.0
2020-11-07,N5: BLOOMINGDALE,274,20001.0
2020-11-07,N39: SAINT ELIZABETHS,270,20032.0
2020-11-07,N40: SHEPHERD PARK,253,20012.0
2020-11-07,N23: GEORGETOWN EAST,252,20007.0
2020-11-07,N28: KINGMAN PARK,249,20002.0
2020-11-07,N44: TENLEYTOWN,241,20016.0
2020-11-07,N42: STADIUM ARMORY,221,20009.0
2020-11-07,N27: KENT/PALISADES,220,20016.0
2020-11-07,N25: HILL EAST,200,20003.0
2020-11-07,N51: WOODRIDGE,191,20018.0
2020-11-07,N10: CATHEDRAL HEIGHTS,170,20016.0
2020-11-07,N49: WASHINGTON HIGHLANDS,156,20032.0
2020-11-07,N9: CAPITOL HILL,141,20002.0
2020-11-07,N50: WOODLEY PARK,125,20008.0
2020-11-07,N19: FOREST HILLS,115,20008.0
2020-11-07,N11: CHEVY CHASE,85,20015.0
2020-11-07,N3: BARNABY WOODS,78,20015.0
2020-11-07,N22: GEORGETOWN,76,20007.0
2020-11-07,N15: DC MEDICAL CENTER,52,20422.0
2020-11-07,N36: NAVAL STATION & AIR FORCE,21,20373.0
2020-11-07,N35: NATIONAL MALL,8,20004.0
2020-11-08,N13: COLUMBIA HEIGHTS,1023,20010.0
2020-11-08,N1: 16th ST HEIGHTS,867,20011.0
2020-11-08,N7: BRIGHTWOOD,784,20011.0
2020-11-08,N12: CHINATOWN,643,20001.0
2020-11-08,N31: LOGAN CIRCLE/SHAW,575,20005.0
2020-11-08,N37: NAYLOR/HILLCREST,573,20020.0
2020-11-08,N38: PETWORTH,547,20011.0
2020-11-08,N8: BRIGHTWOOD PARK,545,20011.0
2020-11-08,N45: TRINIDAD,538,20002.0
2020-11-08,N33: MICHIGAN PARK,525,20017.0
2020-11-08,N32: MARSHALL HEIGHTS,511,20019.0
2020-11-08,N30: LINCOLN HEIGHTS,508,20019.0
2020-11-08,N20: FORT DUPONT,451,20019.0
2020-11-08,N43: SW/WATERFRONT,448,20024.0
2020-11-08,N14: CONGRESS HEIGHTS/SHIPLEY,426,20032.0
2020-11-08,N46: TWINING,423,20020.0
2020-11-08,N4: BELLEVUE,419,20043.0
2020-11-08,N34: MOUNT PLEASANT,410,20010.0
2020-11-08,N21: FORT LINCOLN/GATEWAY,396,20018.0
2020-11-08,N47: U ST/PLEASANT,387,20001.0
2020-11-08,N29: LAMOND RIGGS,381,20011.0
2020-11-08,N18: EDGEWOOD,374,20002.0
2020-11-08,N26: HISTORIC ANACOSTIA,365,20373.0
2020-11-08,N48: UNION STATION,360,20002.0
2020-11-08,N2: ADAMS MORGAN,351,20009.0
2020-11-08,N17: EASTLAND GARDENS,346,20019.0
2020-11-08,N6: BRENTWOOD,344,20018.0
